#tf_id	tg_id	regulatory_function
NCU06799	NCU05341	-
NCU06799	NCU05354	-
NCU06799	NCU05356	-
NCU06799	NCU05384	-
NCU06799	NCU05418	+
NCU06799	NCU05495	-
NCU06799	NCU05501	-
NCU06799	NCU05598	-
NCU06799	NCU05605	+
NCU06799	NCU05625	-
NCU06799	NCU05629	+
NCU06799	NCU05646	+
NCU06799	NCU05652	-
NCU06799	NCU05653	-
NCU06799	NCU05683	+
NCU06799	NCU05770	-
NCU06799	NCU05776	+
NCU06799	NCU05780	-
NCU06799	NCU05788	-
NCU06799	NCU05812	+
NCU06799	NCU05816	+
NCU06799	NCU05831	+
NCU06799	NCU05840	-
NCU06799	NCU05841	-
NCU06799	NCU05842	-
NCU06799	NCU05848	-
NCU06799	NCU05855	-
NCU06799	NCU05870	+
NCU06799	NCU05924	-
NCU06799	NCU05969	-
NCU06799	NCU06001	+
NCU06799	NCU06009	-
NCU06799	NCU06018	-
NCU06799	NCU06023	-
NCU06799	NCU06055	-
NCU06799	NCU06079	-
NCU06799	NCU06114	-
NCU06799	NCU06153	-
NCU06799	NCU06170	-
NCU06799	NCU06203	-
NCU06799	NCU06232	+
NCU06799	NCU06235	-
NCU06799	NCU06255	-
NCU06799	NCU06296	-
NCU06799	NCU06302	-
NCU06799	NCU06326	-
NCU06799	NCU06327	-
NCU06799	NCU06351	-
NCU06799	NCU06413	-
NCU06799	NCU06433	+
NCU06799	NCU06513	+
NCU06799	NCU06521	-
NCU06799	NCU06522	-
NCU06799	NCU06550	+
NCU06799	NCU06589	-
NCU06799	NCU06607	-
NCU06799	NCU06619	+
NCU06799	NCU06644	+
NCU06799	NCU06720	-
NCU06799	NCU06731	-
NCU06799	NCU06792	-
NCU06799	NCU06793	-
NCU06799	NCU06795	-
NCU06799	NCU06801	-
NCU06799	NCU06803	-
NCU06799	NCU06817	-
NCU06799	NCU06861	-
NCU06799	NCU06892	+
NCU06799	NCU06918	+
NCU06799	NCU06936	-
NCU06799	NCU06940	-
NCU06799	NCU06977	-
NCU06799	NCU07005	-
NCU06799	NCU07027	-
NCU06799	NCU07034	-
NCU06799	NCU07035	-
NCU06799	NCU07053	-
NCU06799	NCU07082	-
NCU06799	NCU07107	-
NCU06799	NCU07108	-
NCU06799	NCU07130	+
NCU06799	NCU07138	-
NCU06799	NCU07143	-
NCU06799	NCU07200	+
NCU06799	NCU07205	+
NCU06799	NCU07221	-
NCU06799	NCU07225	+
NCU06799	NCU07293	+
NCU06799	NCU07295	+
NCU06799	NCU07337	-
NCU06799	NCU07338	-
NCU06799	NCU07353	-
NCU06799	NCU07439	-
NCU06799	NCU07454	-
NCU06799	NCU07474	-
NCU06799	NCU07487	-
NCU06799	NCU07491	+
NCU06799	NCU07523	-
NCU06799	NCU07569	-
NCU06799	NCU07582	-
NCU06799	NCU07660	+
NCU06799	NCU07679	+
NCU06799	NCU07712	+
NCU06799	NCU07735	+
NCU06799	NCU07745	+
NCU06799	NCU07761	+
NCU06799	NCU07806	-
NCU06799	NCU07823	-
NCU06799	NCU07975	+
NCU06799	NCU08013	-
NCU06799	NCU08038	-
NCU06799	NCU08052	-
NCU06799	NCU08112	-
NCU06799	NCU08118	+
NCU06799	NCU08123	-
NCU06799	NCU08155	-
NCU06799	NCU08186	-
NCU06799	NCU08189	+
NCU06799	NCU08199	-
NCU06799	NCU08226	+
NCU06799	NCU08227	+
NCU06799	NCU08228	+
NCU06799	NCU08282	-
NCU06799	NCU08309	+
NCU06799	NCU08351	+
NCU06799	NCU08421	+
NCU06799	NCU08457	+
NCU06799	NCU08476	-
NCU06799	NCU08485	+
NCU06799	NCU08502	+
NCU06799	NCU08541	+
NCU06799	NCU08643	-
NCU06799	NCU08648	+
NCU06799	NCU08655	-
NCU06799	NCU08692	+
NCU06799	NCU08720	-
NCU06799	NCU08726	+
NCU06799	NCU08736	+
NCU06799	NCU08747	-
NCU06799	NCU08771	-
NCU06799	NCU08805	-
NCU06799	NCU08806	-
NCU06799	NCU08807	-
NCU06799	NCU08819	-
NCU06799	NCU08820	-
NCU06799	NCU08821	-
NCU06799	NCU08841	+
NCU06799	NCU08878	+
NCU06799	NCU08901	-
NCU06799	NCU08977	-
NCU06799	NCU08988	+
NCU06799	NCU08989	-
NCU06799	NCU09023	-
NCU06799	NCU09024	-
NCU06799	NCU09089	+
NCU06799	NCU09160	-
NCU06799	NCU09167	+
NCU06799	NCU09168	+
NCU06799	NCU09169	-
NCU06799	NCU09170	-
NCU06799	NCU09193	-
NCU06799	NCU09209	+
NCU06799	NCU09210	+
NCU06799	NCU09216	-
NCU06799	NCU09235	-
NCU06799	NCU09241	+
NCU06799	NCU09252	+
NCU06799	NCU09267	-
NCU06799	NCU09273	-
NCU06799	NCU09274	-
NCU06799	NCU09277	-
NCU06799	NCU09278	-
NCU06799	NCU09297	+
NCU06799	NCU09316	-
NCU06799	NCU09325	+
NCU06799	NCU09420	-
NCU06799	NCU09424	-
NCU06799	NCU09430	+
NCU06799	NCU09474	+
NCU06799	NCU09495	+
NCU06799	NCU09498	+
NCU06799	NCU09502	+
NCU06799	NCU09534	-
NCU06799	NCU09535	-
NCU06799	NCU09559	-
NCU06799	NCU09613	-
NCU06799	NCU09617	-
NCU06799	NCU09620	-
NCU06799	NCU09635	-
NCU06799	NCU09637	-
NCU06799	NCU09639	-
NCU06799	NCU09641	-
NCU06799	NCU09651	-
NCU06799	NCU09652	+
NCU06799	NCU09692	-
NCU06799	NCU09702	-
NCU06799	NCU09723	+
NCU06799	NCU09775	-
NCU06799	NCU09798	-
NCU06799	NCU09812	+
NCU06799	NCU09856	-
NCU06799	NCU09904	-
NCU06799	NCU09906	-
NCU06799	NCU10007	+
NCU06799	NCU10009	-
NCU06799	NCU10014	+
NCU06799	NCU10021	+
NCU06799	NCU10039	-
NCU06799	NCU10040	-
NCU06799	NCU10129	-
NCU06799	NCU10226	+
NCU06799	NCU10276	+
NCU06799	NCU10521	-
NCU06799	NCU10572	-
NCU06799	NCU10684	-
NCU06799	NCU10687	-
NCU06799	NCU10775	-
NCU06799	NCU10865	-
NCU06799	NCU11090	-
NCU06799	NCU11118	+
NCU06799	NCU11201	-
NCU06799	NCU11240	+
NCU06799	NCU11291	-
NCU06799	NCU11292	-
NCU06799	NCU11331	-
NCU06799	NCU11364	-
NCU06799	NCU11405	-
NCU06799	NCU11474	-
NCU06799	NCU11488	+
NCU06799	NCU11534	-
NCU06799	NCU11598	-
NCU06799	NCU11600	-
NCU06799	NCU11675	-
NCU06799	NCU11763	+
NCU06799	NCU11818	+
NCU06799	NCU11851	+
NCU06799	NCU11857	+
NCU06799	NCU11860	-
NCU06799	NCU11876	-
NCU06799	NCU11908	+
NCU06799	NCU11970	-
NCU06799	NCU11989	-
NCU06799	NCU12024	+
NCU06799	NCU12068	+
NCU06799	NCU12072	-
NCU06842	NCU00743	+
NCU06842	NCU05429	-
NCU06842	NCU06687	+
NCU06842	NCU06698	-
NCU06842	NCU07027	+
NCU06971	NCU00027	-
NCU06971	NCU00042	-
NCU06971	NCU00068	-
NCU06971	NCU00124	-
NCU06971	NCU00130	NaN
NCU06971	NCU00142	-
NCU06971	NCU00248	-
NCU06971	NCU00283	NaN
NCU06971	NCU00291	NaN
NCU06971	NCU00292	+
NCU06971	NCU00304	-
NCU06971	NCU00430	-
NCU06971	NCU00448	-
NCU06971	NCU00461	-
NCU06971	NCU00477	-
NCU06971	NCU00493	-
NCU06971	NCU00499	-
NCU06971	NCU00506	NaN
NCU06971	NCU00566	-
NCU06971	NCU00600	-
NCU06971	NCU00673	-
NCU06971	NCU00705	-
NCU06971	NCU00709	+
NCU06971	NCU00710	+
NCU06971	NCU00719	-
NCU06971	NCU00767	-
NCU06971	NCU00801	-
NCU06971	NCU00818	-
NCU06971	NCU00834	-
NCU06971	NCU00865	-
NCU06971	NCU00888	-
NCU06971	NCU00891	-
NCU06971	NCU00892	NaN
NCU06971	NCU00907	-
NCU06971	NCU00943	-
NCU06971	NCU00988	NaN
NCU06971	NCU00989	NaN
NCU06971	NCU00999	-
NCU06971	NCU01000	NaN
NCU06971	NCU01036	-
NCU06971	NCU01044	-
NCU06971	NCU01053	-
NCU06971	NCU01059	-
NCU06971	NCU01097	-
NCU06971	NCU01129	-
NCU06971	NCU01138	NaN
NCU06971	NCU01140	NaN
NCU06971	NCU01155	-
NCU06971	NCU01176	-
NCU06971	NCU01181	-
NCU06971	NCU01229	-
NCU06971	NCU01289	-
NCU06971	NCU01324	-
NCU06971	NCU01426	-
NCU06971	NCU01430	NaN
NCU06971	NCU01431	-
NCU06971	NCU01436	-
NCU06971	NCU01444	-
NCU06971	NCU01456	-
NCU06971	NCU01461	-
NCU06971	NCU01483	-
NCU06971	NCU01517	-
NCU06971	NCU01545	-
NCU06971	NCU01548	-
NCU06971	NCU01564	-
NCU06971	NCU01584	-
NCU06971	NCU01595	-
NCU06971	NCU01662	-
NCU06971	NCU01723	-
NCU06971	NCU01740	-
NCU06971	NCU01747	-
NCU06971	NCU01754	-
NCU06971	NCU01802	-
NCU06971	NCU01854	-
NCU06971	NCU01878	-
NCU06971	NCU01886	-
NCU06971	NCU01897	-
NCU06971	NCU01900	+
NCU06971	NCU01944	NaN
NCU06971	NCU01953	-
NCU06971	NCU01979	-
NCU06971	NCU02011	-
NCU06971	NCU02018	-
NCU06971	NCU02027	-
NCU06971	NCU02042	-
NCU06971	NCU02056	NaN
NCU06971	NCU02057	NaN
NCU06971	NCU02124	-
NCU06971	NCU02128	-
NCU06971	NCU02136	NaN
NCU06971	NCU02164	-
NCU06971	NCU02172	-
NCU06971	NCU02178	-
NCU06971	NCU02194	-
NCU06971	NCU02202	-
NCU06971	NCU02253	-
NCU06971	NCU02273	-
NCU06971	NCU02301	-
NCU06971	NCU02326	-
NCU06971	NCU02332	-
NCU06971	NCU02342	NaN
NCU06971	NCU02343	-
NCU06971	NCU02360	-
NCU06971	NCU02397	-
NCU06971	NCU02429	-
NCU06971	NCU02453	-
NCU06971	NCU02469	-
NCU06971	NCU02482	-
NCU06971	NCU02515	-
NCU06971	NCU02540	-
NCU06971	NCU02580	-
NCU06971	NCU02587	-
NCU06971	NCU02609	-
NCU06971	NCU02617	-
NCU06971	NCU02718	-
NCU06971	NCU02750	-
NCU06971	NCU02765	-
NCU06971	NCU02800	-
NCU06971	NCU02801	-
NCU06971	NCU02855	+
NCU06971	NCU02887	-
NCU06971	NCU03013	NaN
NCU06971	NCU03014	NaN
NCU06971	NCU03039	-
NCU06971	NCU03053	-
NCU06971	NCU03064	-
NCU06971	NCU03125	-
NCU06971	NCU03130	-
NCU06971	NCU03163	-
NCU06971	NCU03192	-
NCU06971	NCU03216	-
NCU06971	NCU03232	-
NCU06971	NCU03277	-
NCU06971	NCU03278	-
NCU06971	NCU03299	-
NCU06971	NCU03307	-
NCU06971	NCU03314	-
NCU06971	NCU03315	-
NCU06971	NCU03322	+
NCU06971	NCU03384	-
NCU06971	NCU03423	-
NCU06971	NCU03514	-
NCU06971	NCU03528	-
NCU06971	NCU03534	-
NCU06971	NCU03541	-
NCU06971	NCU03639	-
NCU06971	NCU03714	-
NCU06971	NCU03725	-
NCU06971	NCU03801	-
NCU06971	NCU03818	-
NCU06971	NCU03819	-
NCU06971	NCU03829	-
NCU06971	NCU03857	NaN
NCU06971	NCU03860	-
NCU06971	NCU03881	-
NCU06971	NCU03920	-
NCU06971	NCU03951	-
NCU06971	NCU03954	-
NCU06971	NCU03955	-
NCU06971	NCU03987	-
NCU06971	NCU04035	-
NCU06971	NCU04043	-
NCU06971	NCU04053	-
NCU06971	NCU04104	-
NCU06971	NCU04174	-
NCU06971	NCU04178	-
NCU06971	NCU04179	-
NCU06971	NCU04188	-
NCU06971	NCU04230	-
NCU06971	NCU04265	NaN
NCU06971	NCU04266	NaN
NCU06971	NCU04276	NaN
NCU06971	NCU04287	-
NCU06971	NCU04298	NaN
NCU06971	NCU04335	-
NCU06971	NCU04349	-
NCU06971	NCU04400	+
NCU06971	NCU04401	+
NCU06971	NCU04411	NaN
NCU06971	NCU04412	NaN
NCU06971	NCU04421	-
NCU06971	NCU04430	-
NCU06971	NCU04479	-
NCU06971	NCU04502	-
NCU06971	NCU04509	-
NCU06971	NCU04525	-
NCU06971	NCU04534	-
NCU06971	NCU04537	+
NCU06971	NCU04554	-
NCU06971	NCU04558	+
NCU06971	NCU04566	-
NCU06971	NCU04574	-
NCU06971	NCU04626	-
NCU06971	NCU04676	-
NCU06971	NCU04720	NaN
NCU06971	NCU04767	-
NCU06971	NCU04797	-
NCU06971	NCU04802	-
NCU06971	NCU04803	-
NCU06971	NCU04827	-
NCU06971	NCU04840	-
NCU06971	NCU04846	-
NCU06971	NCU04847	-
NCU06971	NCU04851	-
NCU06971	NCU04870	+
NCU06971	NCU04910	NaN
NCU06971	NCU04954	-
